,Muestra,DOMINIO,categoria,proporcion,cv,sd,ic_inf,ic_sup,deff,n,tm
3634,90,28 CDS,NSE_2,0.16030110000616407,0.031779855891881634,0.005094345857506,0.1503161821254523,0.17028601788687583,1.2605545701572296,6733,783
3635,90,28 CDS,NSE_3,0.38487751770230966,0.01911683729762454,0.007357640885428663,0.37045654156686947,0.39929849383774985,1.5473433314350993,6733,783
3636,90,28 CDS,NSE_4,0.1990401132630477,0.03045023644507351,0.006060818510914015,0.18716090898165624,0.21091931754443918,1.4921298849852915,6733,783
3637,90,28 CDS,sky,0.07925056070306595,0.04986359258701787,0.003951717671190409,0.07150519406753275,0.08699592733859915,1.4429483422186402,6733,783
3638,90,28 CDS,dish,0.06329622440215772,0.05911946804258698,0.0037420391157597776,0.05596182773526856,0.07063062106904688,1.6878934599953466,6733,783
3639,90,28 CDS,cable,0.3391043120975687,0.023074747777194128,0.007824746471810317,0.3237678090128205,0.3544408151823169,1.8791072244749443,6733,783
3640,91,AMCM,tv_rest,0.4376168326619101,0.02952777576403981,0.012921851705410214,0.4122900033193061,0.4629436620045141,1.5822262279828123,2300,783
3641,91,AMCM,NSE_1,0.20373634044218314,0.05093646071078255,0.010377608100291879,0.18339622856561105,0.22407645231875523,1.6330827155026395,2300,783
3642,91,AMCM,NSE_2,0.14210620960008857,0.06020943662163462,0.008556134820457258,0.12533618535199234,0.1588762338481848,1.3990003058667875,2300,783
3643,91,AMCM,NSE_3,0.3883200070150472,0.030440807386714376,0.011820774537952628,0.36515128892066007,0.41148872510943435,1.3481941596906113,2300,783
3644,91,AMCM,NSE_4,0.26583744294268097,0.039531229201737614,0.010508880887370967,0.24524003640343386,0.28643484948192804,1.2580260840473203,2300,783
3645,91,AMCM,sky,0.08256999343175431,0.0845437709759629,0.006980778614180997,0.06888766734795955,0.09625231951554906,1.4316833077896274,2300,783
3646,91,AMCM,dish,0.07524622871563845,0.08850516139824716,0.006659679617087,0.06219325666614793,0.08829920076512897,1.5857605585628536,2300,783
3647,91,AMCM,cable,0.28435424257799774,0.04374232378263296,0.012438315347812132,0.25997514449628595,0.30873334065970953,1.8285504886533266,2300,783
3648,91,GDL,tv_rest,0.4528906662512024,0.05777945432675355,0.026167775565674335,0.4016018261424807,0.504179506359924,1.6206494172716104,585,783
3649,91,GDL,NSE_1,0.3190469382775294,0.06017083875648839,0.019197321878848525,0.2814201873949863,0.35667368916007247,1.0940964524975585,585,783
3650,91,GDL,NSE_2,0.19368150962575167,0.09040053327152556,0.017508911755002063,0.15936404258594764,0.2279989766655557,1.0936396200469651,585,783
3651,91,GDL,NSE_3,0.34757848063412283,0.0674729007760741,0.02345212833572476,0.3016123090961023,0.39354465217214335,1.369399437944054,585,783
3652,91,GDL,NSE_4,0.13969307146259596,0.10848762986905947,0.015154970232106183,0.10998932980766785,0.16939681311752408,1.0823819061811157,585,783
3653,91,GDL,sky,0.04563633402941695,0.20034634665968534,0.009143072797734762,0.027715911345856815,0.06355675671297709,1.152015912464811,585,783
3654,91,GDL,dish,0.06014312195231482,0.21331126795974387,0.01282920560270578,0.03499787897101149,0.08528836493361815,1.9194966141798195,585,783
3655,91,GDL,cable,0.3483345056737679,0.07589863481574442,0.026438113439856165,0.2965158033316498,0.400153208015886,1.7931382368048174,585,783
3656,91,MTY,tv_rest,0.5071493290546291,0.04051560782918791,0.020547463326813124,0.46687630093407534,0.5474223571751828,0.9771374182684398,578,783
3657,91,MTY,NSE_1,0.36077577655351994,0.05925125572200927,0.021376417794879084,0.3188779976755569,0.402673555431483,1.204002635348453,578,783
3658,91,MTY,NSE_2,0.176404356688922,0.10315838933427036,0.018197589307577314,0.14073708164607046,0.2120716317317735,1.2341498514338736,578,783
3659,91,MTY,NSE_3,0.38089774083010564,0.06386283084088068,0.024325207990306647,0.3332203331691046,0.42857514849110667,1.4415903952419005,578,783
3660,91,MTY,NSE_4,0.08192212592745221,0.164587127061776,0.01348332734919239,0.05549480432303513,0.10834944753186929,1.2209835542916343,578,783
3661,91,MTY,sky,0.10374606015424775,0.1729664324178162,0.01794458590228439,0.06857467178577036,0.13891744852272514,2.0015475283973405,578,783
3662,91,MTY,dish,0.08881311202831435,0.15217025684387908,0.013514714068452801,0.06232427245414686,0.11530195160248184,1.3365642247955583,578,783
3663,91,MTY,cable,0.3236843189435196,0.06902980479236741,0.02234386535102155,0.2798903428555174,0.36747829503152185,1.3588734328309957,578,783
